orderid,discount,profit,quantity,sales,profit_margin
US-2020-127166-495,0.8,-31.008,3,18.24,-1.7
US-2020-127166-496,0.2,21.024,6,56.064,0.375
US-2020-127166-497,0.2,1.6308,1,4.832,0.3375
US-2020-152443-498,0,68.8464,6,245.88,0.28
US-2020-152443-499,0,219.4514,7,447.86,0.49
US-2020-152443-500,0,8.7906,3,17.94,0.49
US-2020-143840-501,0,33.995,2,135.98,0.25
US-2020-143840-502,0,12.586,1,44.95,0.28
US-2020-105767-503,0.2,2.3814,9,21.168,0.1125
US-2020-105767-504,0.7,-2.6256,2,3.282,-0.8
US-2020-105767-505,0.4,-10.1178,2,55.188,-0.183333333
US-2020-135881-506,0,56.2032,1,208.16,0.27
US-2020-135881-507,0.2,5.837,5,17.96,0.325
US-2020-135881-508,0,0.1512,2,5.04,0.03
US-2020-138513-509,0,6.2208,2,12.96,0.48
US-2020-143413-510,0,56.9772,3,116.28,0.49
US-2020-100391-511,0,6.7252,2,14.62,0.46
US-2020-130379-512,0.6,-24.189,2,29.32,-0.825
US-2020-130379-513,0.8,-166.32,2,75.6,-2.2
US-2020-129574-514,0,23.232,5,48.4,0.48
US-2020-144029-515,0.3,-5.1396,2,359.772,-0.014285714
US-2020-144029-516,0.2,3.1806,3,13.392,0.2375
US-2020-144029-517,0.2,7.6968,3,102.624,0.075
US-2020-156349-518,0.15,27.3568,2,290.666,0.094117647
US-2020-156349-519,0.2,20.1584,2,201.584,0.1
US-2020-156349-520,0.2,31.494,2,83.984,0.375
US-2020-158029-521,0.2,22.5296,2,225.296,0.1
US-2020-117058-522,0.8,-30.555,6,17.46,-1.75
US-2020-124429-523,0.2,-28.356,10,567.12,-0.05
US-2020-124429-524,0,7.1864,4,359.32,0.02
US-2020-139192-525,0,37.9962,1,99.99,0.38
US-2020-139192-526,0.2,125.2692,12,1113.504,0.1125
US-2020-108861-527,0.2,51.36,4,136.96,0.375
US-2020-135993-528,0,2.208,4,27.6,0.08
US-2020-135993-529,0.2,5.7408,6,57.408,0.1
US-2020-103429-530,0,77.8635,3,235.95,0.33
US-2020-103429-531,0.2,8.9544,2,25.584,0.35
US-2020-103429-532,0,17.982,4,39.96,0.45
US-2020-103429-533,0,134.56,5,464,0.29
US-2020-105872-534,0.2,26.388,4,70.368,0.375
US-2020-140473-535,0.2,134.9955,3,719.976,0.1875
US-2020-145800-536,0.5,-184.8366,3,355.455,-0.52
US-2020-146885-537,0,6.129,3,13.62,0.45
US-2020-166051-538,0,32.9817,3,113.73,0.29
US-2020-166051-539,0,197.991,3,659.97,0.3
US-2020-111003-540,0,83.868,6,289.2,0.29
US-2020-111003-541,0,20.9208,3,45.48,0.46
US-2020-131926-542,0,580.5394,7,2001.86,0.29
US-2020-131926-543,0,496.0725,5,1503.25,0.33
US-2020-131926-544,0,12.4416,4,25.92,0.48
US-2020-131926-545,0,23.94,6,47.88,0.5
US-2020-131926-546,0,41.68,2,166.72,0.25
US-2020-157070-547,0.1,12.376,5,65.52,0.188888889
US-2020-157070-548,0,66.5088,4,138.56,0.48
US-2020-165659-549,0,9.102,6,22.2,0.41
US-2020-165659-550,0,229.3018,7,881.93,0.26
US-2020-100895-551,0,2.6536,2,8.56,0.31
US-2020-100895-552,0,107.082,2,356.94,0.3
US-2020-100895-553,0,67.1916,3,239.97,0.28
US-2020-104472-554,0,21.996,6,73.32,0.3
US-2020-104472-555,0.2,19.4376,3,59.808,0.325
US-2020-135657-556,0,113.4936,6,515.88,0.22
US-2020-141299-557,0,7.4872,2,15.28,0.49
US-2020-163867-558,0.6,-40.0036,7,61.544,-0.65
US-2020-163867-559,0.2,5.1792,4,15.936,0.325
US-2020-163867-560,0.2,9.9522,3,132.696,0.075
US-2020-147914-561,0.2,5.8812,2,16.224,0.3625
US-2020-151946-562,0.2,-44.196,2,353.568,-0.125
US-2020-151946-563,0,6.7008,2,13.96,0.48
US-2020-151946-564,0,21.0752,2,56.96,0.37
US-2020-151946-565,0,4.0456,4,15.56,0.26
US-2020-133270-566,0,4.9432,2,13.36,0.37
US-2020-151897-567,0.2,33.831,10,100.24,0.3375
US-2020-159520-568,0.4,-347.1174,3,991.764,-0.35
US-2020-159520-569,0.2,50.4711,9,149.544,0.3375
US-2020-159520-570,0,4.4564,2,17.14,0.26
US-2020-161305-571,0.8,-38.1114,3,24.588,-1.55
US-2020-161305-572,0.2,4.7196,2,13.984,0.3375
US-2020-169257-573,0.7,-0.91,1,1.365,-0.666666667
US-2020-169257-574,0.2,22.4808,2,62.016,0.3625
US-2020-106229-575,0.5,-209.7693,3,268.935,-0.78
US-2020-134971-576,0.8,-20.5623,3,12.462,-1.65
US-2020-108147-577,0.2,25.68,2,68.48,0.375
US-2020-108147-578,0,83.844,6,1676.88,0.05
US-2020-109162-579,0.2,10.647,3,170.352,0.0625
US-2020-141257-580,0.2,73.194,3,585.552,0.125
US-2020-115812-581,0,14.1694,7,48.86,0.29
US-2020-115812-582,0.2,85.3092,9,1706.184,0.05
US-2020-115812-583,0,34.47,5,114.9,0.3
US-2020-115812-584,0,1.9656,4,7.28,0.27
US-2020-115812-585,0.2,5.7825,3,18.504,0.3125
US-2020-115812-586,0.2,68.3568,4,911.424,0.075
US-2020-115812-587,0.2,90.7152,6,907.152,0.1
US-2020-132612-588,0,245.021,7,1441.3,0.17
US-2020-133753-589,0.2,6.1572,2,70.368,0.0875
US-2020-133753-590,0.2,10.3974,2,63.984,0.1625
US-2020-133753-591,0.2,0.5994,1,7.992,0.075
US-2020-133851-592,0,10.626,2,23.1,0.46
US-2020-133851-593,0,0.1472,2,7.36,0.02
US-2020-160262-594,0,14.212,2,37.4,0.38
US-2020-160262-595,0,4.6956,7,18.06,0.26
US-2020-160262-596,0,36.4044,3,79.14,0.46
US-2020-144281-597,0,240.8595,5,491.55,0.49
US-2020-114643-598,0,4.7916,3,14.52,0.33
US-2020-140487-599,0,57.4938,3,212.94,0.27
US-2020-126963-600,0.2,11.8768,2,36.544,0.325
US-2020-141215-601,0.3,-56.996,4,797.944,-0.071428571
US-2020-141215-602,0.3,-18.5562,2,99.918,-0.185714286
US-2020-141215-603,0.8,-14.5656,3,8.568,-1.7
US-2020-113929-604,0,10.5,4,35,0.3
US-2020-113929-605,0.2,14.3376,3,39.552,0.3625
US-2020-113929-606,0,19.458,5,41.4,0.47
US-2020-136644-607,0,32.392,8,647.84,0.05
US-2020-104402-608,0,31.0059,3,65.97,0.47
US-2020-144414-609,0,2.6208,3,6.24,0.42
US-2020-144414-610,0.2,1061.5722,3,3266.376,0.325
US-2020-144414-611,0,8.95,5,17.9,0.5
US-2020-156342-612,0.2,22.4808,2,62.016,0.3625
US-2020-123855-613,0.2,12.2325,5,139.8,0.0875
US-2020-112949-614,0,155.727,6,471.9,0.33
US-2020-112949-615,0,1.6896,2,3.52,0.48
US-2020-166863-616,0.32,-19.8744,4,193.0656,-0.102941176
US-2020-166863-617,0.8,-5.088,4,3.392,-1.5
US-2020-166863-618,0.2,4.0768,2,11.648,0.35
US-2020-166863-619,0.2,5.4432,3,15.552,0.35
US-2020-166863-620,0.2,-127.372,7,509.488,-0.25
US-2020-166863-621,0.4,-97.72,2,418.8,-0.233333333
US-2020-166863-622,0.2,20.1584,2,201.584,0.1
US-2020-117135-623,0,14.5614,1,104.01,0.14
US-2020-117135-624,0,10.3152,3,36.84,0.28
US-2020-117135-625,0,74.0532,1,284.82,0.26
US-2020-128146-626,0,1.0904,2,3.76,0.29
US-2020-128146-627,0,357.1911,7,1322.93,0.27
US-2020-130624-628,0,26.865,3,59.7,0.45
US-2020-130624-629,0,9.039,3,19.65,0.46
US-2020-130624-630,0,160.6722,3,617.97,0.26
US-2020-138317-631,0.2,0.6474,1,3.984,0.1625
US-2020-138317-632,0.2,3.8864,2,44.416,0.0875
US-2020-138317-633,0.7,-7.2048,2,9.006,-0.8
US-2020-138317-634,0.2,8.4024,4,24.896,0.3375
US-2020-138317-635,0.2,28.7904,4,95.968,0.3
US-2020-138317-636,0.7,-172.4925,3,206.991,-0.833333333
US-2020-141278-637,0,6.206,5,21.4,0.29
US-2020-141796-638,0,352.3065,3,1214.85,0.29
US-2020-160780-639,0.7,-8.1312,7,11.088,-0.733333333
US-2020-160780-640,0.7,-16.776,2,25.164,-0.666666667
US-2020-124646-641,0,0,3,501.81,0
US-2020-124646-642,0,9.7164,3,161.94,0.06
US-2020-133389-643,0.7,-6.0324,3,8.226,-0.733333333
US-2020-142048-644,0.2,56.5662,6,196.752,0.2875
US-2020-154963-645,0.3,0,5,853.93,0
US-2020-154963-646,0.3,-4.8588,3,170.058,-0.028571429
US-2020-154963-647,0.4,-15.1767,3,82.782,-0.183333333
US-2020-126032-648,0.2,1.0797,3,86.376,0.0125
US-2020-130358-649,0.2,1.7514,9,20.016,0.0875
US-2020-130358-650,0.2,0.3492,1,3.104,0.1125
US-2020-159814-651,0.2,0.9612,2,4.272,0.225
US-2020-159338-652,0.2,11.196,5,447.84,0.025
US-2020-164469-653,0.2,0.8162,1,9.328,0.0875
US-2020-164469-654,0.2,17.908,11,71.632,0.25
US-2020-164469-655,0.2,19.797,5,263.96,0.075
US-2020-104283-656,0,22.3548,1,85.98,0.26
US-2020-104283-657,0,0,5,306.2,0
US-2020-104283-658,0,53.7504,4,223.96,0.24
US-2020-140858-659,0.3,0,5,1228.465,0
US-2020-140858-660,0.7,-2.4288,3,3.168,-0.766666667
US-2020-140858-661,0.7,-22.7964,3,31.086,-0.733333333
US-2020-140858-662,0.2,14.5152,8,41.472,0.35
US-2020-140858-663,0.2,117.432,4,335.52,0.35
US-2020-156993-664,0,3.04,1,6.08,0.5
US-2020-111773-665,0.2,4.872,3,13.92,0.35
US-2020-165974-666,0.2,3.6855,7,32.76,0.1125
US-2020-109218-667,0,10.368,5,32.4,0.32
US-2020-116757-668,0.2,7.1928,6,21.312,0.3375
US-2020-116757-669,0.2,9.072,5,25.92,0.35
US-2020-121566-670,0,2.904,3,6.6,0.44
US-2020-121566-671,0.2,0.84,1,2.688,0.3125
US-2020-123064-672,0.2,1.64,4,5.248,0.3125
US-2020-146640-673,0.2,108.7996,7,334.768,0.325
US-2020-152254-674,0.2,108.7408,7,310.688,0.35
US-2020-153150-675,0.2,6.972,5,19.92,0.35
US-2020-160773-676,0.7,-3.6288,6,5.184,-0.7
US-2020-160773-677,0.2,71.99,2,575.92,0.125
US-2020-107594-678,0,2.1762,1,5.58,0.39
US-2020-107594-679,0,19.9746,2,73.98,0.27
US-2020-120096-680,0.2,3.2432,2,32.432,0.1
US-2020-120096-681,0.2,62.1376,4,177.536,0.35
US-2020-138709-682,0,7.644,5,15.6,0.49
US-2020-138709-683,0,10.92,3,21.84,0.5
US-2020-103317-684,0.2,5.368,2,19.52,0.275
US-2020-103317-685,0.2,15.9912,3,213.216,0.075
US-2020-103317-686,0.7,-6.867,5,9.81,-0.7
US-2020-107139-687,0.2,67.86,6,180.96,0.375
US-2020-152849-688,0.2,0.3822,3,4.368,0.0875
US-2020-157784-689,0,6.8714,2,14.62,0.47
US-2020-157784-690,0,9.3312,3,19.44,0.48
US-2020-157784-691,0,163.1898,3,479.97,0.34
US-2020-160444-692,0.2,-35.178,11,281.424,-0.125
US-2020-160444-693,0.2,-44.1552,3,220.776,-0.2
US-2020-134278-694,0.2,174.9975,1,559.992,0.3125
US-2020-147543-695,0.2,47.848,2,478.48,0.1
US-2020-138758-696,0.3,-46.7362,2,172.186,-0.271428571
US-2020-138758-697,0.2,12.0764,2,69.008,0.175
US-2020-100090-698,0.2,-87.9354,3,502.488,-0.175
US-2020-100090-699,0.2,68.8464,6,196.704,0.35
US-2020-150301-700,0.1,10.647,1,63.882,0.166666667
US-2020-113271-701,0.15,7.049,1,119.833,0.058823529
US-2020-113271-702,0,2.224,2,5.56,0.4
US-2020-113271-703,0.2,4.6488,6,14.304,0.325
US-2020-113271-704,0,15.552,5,32.4,0.48
US-2020-114125-705,0.2,14.1426,6,41.904,0.3375
US-2020-114125-706,0,1.4112,1,2.88,0.49
US-2020-114125-707,0,4.0664,4,23.92,0.17
US-2020-165379-708,0.2,4.485,3,14.352,0.3125
US-2020-165379-709,0.2,3.6288,2,10.368,0.35
US-2020-123225-710,0.2,3.6288,2,10.368,0.35
US-2020-123225-711,0.2,43.1976,4,575.968,0.075
US-2020-133305-712,0.2,6.398,5,18.28,0.35
US-2020-133305-713,0,23.0864,4,49.12,0.47
US-2020-163552-714,0,213.735,3,854.94,0.25
US-2020-163552-715,0,52.1262,9,124.11,0.42
US-2020-163552-716,0,7.056,5,14.4,0.49
US-2020-163552-717,0,83.284,5,177.2,0.47
US-2020-163552-718,0,57.4113,3,197.97,0.29
US-2020-166555-719,0,47.8065,3,164.85,0.29
US-2020-110184-720,0,44.955,9,249.75,0.18
US-2020-110184-721,0.2,28.7928,8,255.936,0.1125
US-2020-124807-722,0.2,12.9978,9,35.856,0.3625
US-2020-124807-723,0.2,3.278,4,23.84,0.1375
US-2020-129924-724,0.2,-17.4588,3,698.352,-0.025
US-2020-129924-725,0.2,2.7956,2,7.712,0.3625
US-2020-131310-726,0.2,13.8528,4,123.136,0.1125
US-2020-131310-727,0.2,3.8016,4,11.264,0.3375
US-2020-161508-728,0.3,-14.6388,3,512.358,-0.028571429
US-2020-161508-729,0.2,3.9004,7,22.288,0.175
US-2020-161508-730,0.2,0.5668,2,3.488,0.1625
US-2020-161508-731,0.2,5.6112,3,16.032,0.35
US-2020-165862-732,0.2,4.3902,3,351.216,0.0125
US-2020-103905-733,0.8,-46.3946,7,29.932,-1.55
US-2020-103905-734,0.2,3.8272,4,38.272,0.1
US-2020-109904-735,0,4.485,3,17.94,0.25
US-2020-124464-736,0,11.0544,1,39.48,0.28
US-2020-150532-737,0.2,6.291,5,55.92,0.1125
US-2020-164182-738,0.2,1.1994,2,31.984,0.0375
US-2020-164182-739,0.2,4.6782,2,41.584,0.1125
US-2020-164182-740,0.4,-2.249,1,13.494,-0.166666667
US-2020-164182-741,0.4,-13.993,2,23.988,-0.583333333
US-2020-115980-742,0,2.6814,3,6.54,0.41
US-2020-115980-743,0,1.3068,3,2.97,0.44
US-2020-123295-744,0.2,-25.9136,4,259.136,-0.1
US-2020-138198-745,0.2,4.5188,2,13.904,0.325
US-2020-150434-746,0.3,-4.032,1,70.56,-0.057142857
US-2020-150434-747,0,1.8288,1,3.81,0.48
US-2020-150434-748,0,9.6048,2,20.88,0.46
US-2020-150434-749,0,93.5948,2,359.98,0.26
US-2020-168158-750,0.2,2.2098,2,6.096,0.3625
US-2020-127866-751,0,3.8048,4,13.12,0.29
US-2020-127866-752,0,5.8604,2,11.96,0.49
US-2020-127866-753,0,160.623,3,535.41,0.3
US-2020-127866-754,0,15.0984,2,41.94,0.36
US-2020-141726-755,0,15.4872,3,43.02,0.36
US-2020-141726-756,0.2,3.1552,2,8.704,0.3625
US-2020-141726-757,0,50.328,1,104.85,0.48
US-2020-141726-758,0,9.7608,4,19.92,0.49
US-2020-142965-759,0.7,-21.888,3,27.36,-0.8
US-2020-142965-760,0.2,-5.1968,1,25.984,-0.2
US-2020-143903-761,0.3,-140.196,2,981.372,-0.142857143
US-2020-143903-762,0.6,-14.229,5,16.74,-0.85
US-2020-143903-763,0.2,38.5722,3,342.864,0.1125
US-2020-157546-764,0.2,30.2778,6,89.712,0.3375
US-2020-157546-765,0,10.7301,3,22.83,0.47
US-2020-109890-766,0,10.0744,2,35.98,0.28
US-2020-116932-767,0.2,50.098,2,801.568,0.0625
US-2020-116932-768,0.2,27.2848,1,272.848,0.1
US-2020-116932-769,0,25.792,5,99.2,0.26
US-2020-129189-770,0.3,-93.99,5,657.93,-0.142857143
US-2020-129189-771,0.8,-12.9792,3,4.992,-2.6
US-2020-129189-772,0.8,-1.827,1,1.044,-1.75
US-2020-129189-773,0.2,29.673,5,87.92,0.3375
US-2020-117464-774,0.2,71.772,3,717.72,0.1
US-2020-117464-775,0.2,19.1646,3,170.352,0.1125
US-2020-117464-776,0,3.2256,4,11.52,0.28
US-2020-117464-777,0,68.585,10,236.5,0.29
US-2020-122679-778,0,6.4944,6,19.68,0.33
US-2020-127691-779,0,1.6688,2,5.96,0.28
US-2020-127691-780,0,57.5928,2,159.98,0.36
US-2020-164644-781,0.2,1.3316,1,26.632,0.05
US-2020-103058-782,0,7.9984,2,99.98,0.08
US-2020-119137-783,0.2,0.924,1,9.24,0.1
US-2020-119137-784,0.7,-5.712,5,8.16,-0.7
US-2020-119137-785,0.2,-29.94,10,479.04,-0.0625
US-2020-119137-786,0.2,179.1888,8,1023.936,0.175
US-2020-145254-787,0,11.803,5,40.7,0.29
US-2020-145254-788,0,4.95,3,45,0.11
US-2020-145254-789,0.2,60.4752,6,604.752,0.1
US-2020-145254-790,0.2,37.797,3,302.376,0.125
US-2020-143917-791,0,34.2848,8,77.92,0.44
US-2020-143917-792,0,15.0416,4,53.72,0.28
US-2020-143917-793,0,327.506,5,8187.65,0.04
US-2020-146528-794,0,3.1752,1,6.48,0.49
US-2020-146528-795,0,4.5008,4,15.52,0.29
US-2020-116190-796,0,18.3276,2,67.88,0.27
US-2020-116190-797,0,9.2556,3,25.71,0.36
US-2020-116190-798,0,76.5583,13,162.89,0.47
US-2020-126760-799,0.2,-109.5822,3,674.352,-0.1625
US-2020-126760-800,0,36.1827,9,134.01,0.27
US-2020-126760-801,0,70.0977,3,170.97,0.41
US-2020-126760-802,0.2,113.998,2,911.984,0.125
US-2020-155894-803,0.2,-29.3436,3,123.552,-0.2375
US-2020-159121-804,0,34.6983,7,111.93,0.31
US-2020-169019-805,0.6,-10.0602,3,17.496,-0.575
US-2020-169019-806,0.8,-12.09,2,4.836,-2.5
US-2020-169019-807,0.8,-26.8544,4,16.784,-1.6
US-2020-169019-808,0.8,-13.32,5,8.88,-1.5
US-2020-169019-809,0.8,-3701.8928,8,2177.584,-1.7
US-2020-169019-810,0.2,-26.946,9,431.136,-0.0625
US-2020-124709-811,0,38.08,2,238,0.16
US-2020-150126-812,0,32.2322,11,65.78,0.49
US-2020-169642-813,0,0,2,276.28,0
US-2020-131541-814,0.2,12.9888,6,129.888,0.1
US-2020-131541-815,0.2,16.5186,7,48.944,0.3375
US-2020-131541-816,0.2,5.191,5,14.32,0.3625
US-2020-111192-817,0,259.8896,8,1367.84,0.19
US-2020-117345-818,0.2,12.1352,4,44.128,0.275
US-2020-117345-819,0.2,10.2245,1,62.92,0.1625
US-2020-117345-820,0.2,5.9211,3,17.544,0.3375
US-2020-117345-821,0.2,29.364,2,78.304,0.375
US-2020-152296-822,0.2,6.9132,3,19.752,0.35
US-2020-162684-823,0.2,1.917,2,5.68,0.3375
US-2020-106299-824,0,12.549,5,26.7,0.47
US-2020-106299-825,0,226.3626,2,838.38,0.27
US-2020-106299-826,0,9.116,2,21.2,0.43
US-2020-125612-827,0,18.7812,2,39.96,0.47
US-2020-125612-828,0,5.7672,2,21.36,0.27
US-2020-125612-829,0,26.598,10,102.3,0.26
US-2020-128986-830,0.2,33.7212,3,93.024,0.3625
US-2020-133690-831,0.5,-161.875,2,218.75,-0.74
US-2020-133690-832,0.2,0.2925,1,2.6,0.1125
US-2020-126361-833,0,305.13,3,1089.75,0.28
US-2020-126361-834,0,4.264,5,16.4,0.26
US-2020-126361-835,0.2,4.7792,1,13.184,0.3625
US-2020-126361-836,0,219.4416,8,447.84,0.49
US-2020-126361-837,0,7.945,5,158.9,0.05
US-2020-126361-838,0.2,34.9965,5,399.96,0.0875
US-2020-134215-839,0,27.5292,2,101.96,0.27
US-2020-134215-840,0,124.6752,13,259.74,0.48
US-2020-134215-841,0,104.7222,9,255.42,0.41
US-2020-110065-842,0,7.0224,7,15.96,0.44
US-2020-110065-843,0,36.7173,1,135.99,0.27
US-2020-117968-844,0,294.671,5,1133.35,0.26
US-2020-117968-845,0,22.2516,3,79.47,0.28
US-2020-117968-846,0,2.0064,2,4.56,0.44
US-2020-118962-847,0.2,21.259,7,340.144,0.0625
US-2020-118962-848,0,9.8418,3,20.94,0.47
US-2020-118962-849,0,53.2608,2,110.96,0.48
US-2020-124723-850,0.3,41.934,2,489.23,0.085714286
US-2020-150490-851,0,12.8744,2,45.98,0.28
US-2020-150490-852,0,0.6312,2,15.78,0.04
US-2020-150490-853,0,1.636,1,16.36,0.1
US-2020-115357-854,0,22.6476,3,62.91,0.36
US-2020-137575-855,0,83.9916,2,199.98,0.42
US-2020-124478-856,0,22.6296,6,53.88,0.42
US-2020-124478-857,0.1,37.23,3,167.535,0.222222222
US-2020-124478-858,0,17.253,3,38.34,0.45
US-2020-124478-859,0,274.995,1,549.99,0.5
US-2020-124478-860,0,83.9944,2,299.98,0.28
US-2020-131450-861,0,91.7728,8,327.76,0.28
US-2020-131450-862,0,22.0748,2,76.12,0.29
US-2020-131450-863,0.2,434.9913,3,1199.976,0.3625
US-2020-131450-864,0.2,55.745,5,445.96,0.125
US-2020-151708-865,0.2,-3.0344,4,121.376,-0.025
US-2020-151708-866,0.2,-10.7973,3,95.976,-0.1125
US-2020-154669-867,0,110.0528,11,423.28,0.26
US-2020-156790-868,0.2,-7.7728,4,155.456,-0.05
US-2020-110527-869,0,9.6048,8,20.88,0.46
US-2020-141901-870,0,2.691,1,5.98,0.45
US-2020-161249-871,0.7,-6.5415,5,9.345,-0.7
US-2020-161249-872,0.2,-0.9486,3,4.464,-0.2125
US-2020-166471-873,0.2,-43.8336,2,219.168,-0.2
US-2020-166471-874,0.2,68.198,4,1091.168,0.0625
US-2020-167850-875,0.2,5.4432,3,15.552,0.35
US-2020-167850-876,0.2,22.298,2,178.384,0.125
US-2020-169726-877,0.2,643.9825,7,2060.744,0.3125
US-2020-127012-878,0,5.434,1,12.35,0.44
US-2020-127012-879,0,10.6522,1,40.97,0.26
US-2020-127012-880,0,10.7912,2,22.96,0.47
US-2020-154641-881,0,18.767,1,375.34,0.05
US-2020-109302-882,0,98.105,7,196.21,0.5
US-2020-109897-883,0,31.6128,3,85.44,0.37
US-2020-109897-884,0.2,50.396,8,806.336,0.0625
US-2020-153927-885,0,6.7392,3,14.04,0.48
US-2020-153927-886,0,98.1396,13,272.61,0.36
US-2020-156244-887,0.2,15.8436,6,211.248,0.075
US-2020-156244-888,0.2,4.1965,5,47.96,0.0875
US-2020-156244-889,0.2,0.9963,1,2.952,0.3375
US-2020-156244-890,0.2,10.8864,6,31.104,0.35
US-2020-156244-891,0.2,-1.041,2,5.552,-0.1875
US-2020-156244-892,0.2,41.7186,7,158.928,0.2625
US-2020-109043-893,0.2,17.127,5,152.24,0.1125
US-2020-109043-894,0.2,29.692,5,91.36,0.325
US-2020-138023-895,0.8,-52.632,8,30.96,-1.7
US-2020-141005-896,0,30.2112,3,62.94,0.48
US-2020-164406-897,0.2,-12.196,4,195.136,-0.0625
US-2020-164406-898,0,42.8148,3,152.91,0.28
US-2020-164406-899,0.2,6.2496,4,17.856,0.35
US-2020-164406-900,0.2,15.093,3,46.44,0.325
US-2020-164406-901,0,41.823,3,92.94,0.45
US-2020-142839-902,0.4,-227.4912,6,853.092,-0.266666667
US-2020-111500-903,0,8.2616,4,17.96,0.46
US-2020-111500-904,0,4.5612,7,12.67,0.36
US-2020-111500-905,0,52.532,5,114.2,0.46
US-2020-111500-906,0,122.3856,4,339.96,0.36
US-2020-129168-907,0.2,5.4432,3,15.552,0.35
US-2020-121727-908,0.2,1.742,2,10.72,0.1625
US-2020-133158-909,0,26.0316,7,289.24,0.09
US-2020-133158-910,0.2,22.5732,2,69.456,0.325
US-2020-143581-911,0,10.3473,3,344.91,0.03
US-2020-156559-912,0,172.4814,9,638.82,0.27
US-2020-164616-913,0.7,-58.8616,4,76.776,-0.766666667
US-2020-164616-914,0.2,1.148,2,9.184,0.125
US-2020-114321-915,0,145.0696,13,500.24,0.29
US-2020-114321-916,0,421.5853,1,896.99,0.47
US-2020-114321-917,0,9.2552,2,20.12,0.46
US-2020-166716-918,0.3,-6.0196,2,421.372,-0.014285714
US-2020-123253-919,0.2,1.0269,1,3.912,0.2625
US-2020-130918-920,0.2,-1.8126,3,7.632,-0.2375
US-2020-166828-921,0,5.6644,2,11.56,0.49
US-2020-110639-922,0,12.4416,4,25.92,0.48
US-2020-110639-923,0,22.5008,4,45.92,0.49
US-2020-112795-924,0,9.5256,3,19.44,0.49
US-2020-124737-925,0.2,1.2672,3,4.224,0.3
US-2020-124737-926,0.2,10.8864,6,31.104,0.35
US-2020-124737-927,0.2,69.705,9,223.056,0.3125
US-2020-124737-928,0.2,5.4432,3,15.552,0.35
US-2020-124737-929,0.2,0.51,1,6.8,0.075
US-2020-124737-930,0.2,10.773,9,143.64,0.075
US-2020-154837-931,0.2,17.3488,2,49.568,0.35
US-2020-106719-932,0.2,2.6936,2,8.288,0.325
US-2020-107916-933,0,6.3744,2,13.28,0.48
US-2020-107916-934,0.2,4.4352,3,12.672,0.35
US-2020-120432-935,0,6.63,3,25.5,0.26
US-2020-103660-936,0.2,75.5958,7,1007.944,0.075
US-2020-104178-937,0,2.6376,1,6.28,0.42
US-2020-104178-938,0,12.4416,4,25.92,0.48
US-2020-104178-939,0,13.1868,4,48.84,0.27
US-2020-104178-940,0,30.432,5,95.1,0.32
US-2020-107398-941,0.7,-4.5696,4,6.528,-0.7
US-2020-107398-942,0.7,-16.6848,8,20.856,-0.8
US-2020-107398-943,0.7,-2.2896,3,2.862,-0.8
US-2020-115259-944,0.2,44.0316,6,130.464,0.3375
US-2020-115259-945,0.2,1.652,2,4.72,0.35
US-2020-115259-946,0.2,14.5348,14,40.096,0.3625
US-2020-115259-947,0.2,7.4925,3,23.976,0.3125
US-2020-126200-948,0.8,-39.804,3,25.68,-1.55
US-2020-126200-949,0.8,-19.8144,3,12.384,-1.6
US-2020-103331-950,0,4.0584,4,10.68,0.38
US-2020-103331-951,0,8.4966,3,17.34,0.49
US-2020-103331-952,0,1.5548,1,3.38,0.46
US-2020-115413-953,0,2.5056,3,8.64,0.29
US-2020-115413-954,0,52.4895,3,149.97,0.35
US-2020-123260-955,0,22.984,8,176.8,0.13
US-2020-101266-956,0,6.4128,2,13.36,0.48
US-2020-124688-957,0,12.5216,4,29.12,0.43
US-2020-124688-958,0,300.735,3,1202.94,0.25
US-2020-124688-959,0,168.1855,5,579.95,0.29
US-2020-143336-960,0,2.4824,2,8.56,0.29
US-2020-143336-961,0.2,7.384,4,22.72,0.325
US-2020-143336-962,0.2,16.011,3,213.48,0.075
US-2020-135699-963,0,6.4128,2,13.36,0.48
US-2020-135699-964,0,53.8608,2,109.92,0.49
US-2020-169775-965,0.45,-110.7645,3,174.0585,-0.636363636
US-2020-169775-966,0.7,-336.784,4,505.176,-0.666666667
US-2020-169775-967,0.2,10.8054,2,29.808,0.3625
US-2020-146500-968,0,11.891,5,25.3,0.47
US-2020-146500-969,0,9.594,3,95.94,0.1
US-2020-143385-970,0,18.504,9,92.52,0.2
US-2020-109855-971,0.2,8.3104,2,23.744,0.35
US-2020-109855-972,0,57.12,3,357,0.16
US-2020-126522-973,0,15.6426,3,53.94,0.29
US-2020-165428-974,0.8,-6.0192,3,3.648,-1.65
US-2020-165428-975,0.2,10.8864,6,31.104,0.35
US-2020-106971-976,0.2,95.1888,7,475.944,0.2
US-2020-127936-977,0,8.0712,3,21.24,0.38
US-2020-138828-978,0,16.17,5,57.75,0.28
US-2020-138828-979,0,7.0218,3,14.94,0.47
US-2020-151792-980,0.2,53.9946,3,239.976,0.225
US-2020-152268-981,0,843.1706,2,1793.98,0.47
US-2020-157721-982,0,4.9497,1,70.71,0.07
US-2020-157721-983,0,8.955,1,19.9,0.45
US-2020-158281-984,0.4,-121.2705,3,559.71,-0.216666667
US-2020-120236-985,0.8,-11.52,5,7.68,-1.5
US-2020-125171-986,0,7.056,5,14.4,0.49
